id,gameNo,gameName,gameCode,type,costPrice,tax,salePrice,dateOfSale
338,69,COlJWYGdxk,fDKib,1,99.1,8.92,108.02,2024-04-04
339,68,YKiMSlgLmp,j66o9,2,52.27,4.7,56.97,2024-04-04
340,2,GpxjEAegLa,OnrRG,2,10.78,0.97,11.75,2024-04-22
341,55,dVbjeEDqGa,PiJxb,1,48.2,4.34,52.54,2024-04-09
342,40,fSlUliCNkc,JhXMp,2,57.8,5.2,63.0,2024-04-09
343,47,dgVCUqvspc,hMCHf,1,90.81,8.17,98.98,2024-04-19
344,3,GbeRXbJbyN,Jusi2,1,89.74,8.08,97.82,2024-04-28
345,38,JLlhQkRHdw,aBiVb,1,19.01,1.71,20.72,2024-04-01
346,63,jBpHyGCIcF,80XEE,2,99.9,8.99,108.89,2024-04-02
347,74,lGCAmAGmqU,EJ29p,1,97.45,8.77,106.22,2024-04-23
348,63,LyjvXeESbR,eNMBE,2,24.29,2.19,26.48,2024-04-18
349,40,QxQJJiJaXu,gjyjq,1,35.94,3.23,39.17,2024-04-01
350,45,hiQChzgLBX,IsMxk,2,20.02,1.8,21.82,2024-04-23
351,18,jLlaQYPnIH,z1FdY,2,57.09,5.14,62.23,2024-04-04
352,27,uMTjDyZCfH,EubP2,2,79.94,7.19,87.13,2024-04-21
353,16,CnUZLomGbp,A7qFt,1,48.21,4.34,52.55,2024-04-04
354,61,gjyVqwMEpG,jakvQ,2,68.81,6.19,75.0,2024-04-29
355,71,ybPQGsAnhD,Hh9Ll,2,29.08,2.62,31.7,2024-04-12
356,99,XEGGXfsxTm,GPanS,1,73.57,6.62,80.19,2024-04-09
357,76,WAxcVclvjo,WOrFQ,1,68.49,6.16,74.65,2024-04-22
358,25,mKkbSydiAg,VbovQ,2,77.98,7.02,85.0,2024-04-11
359,89,FEQACBHBql,wrIpP,2,46.78,4.21,50.99,2024-04-21
360,48,ssHSKHANZe,zdfwL,2,38.38,3.45,41.83,2024-04-01
361,86,xoKLnzrvAe,1NCcX,2,96.86,8.72,105.58,2024-04-04
362,4,QYtnVrBeyH,3hz0v,2,82.26,7.4,89.66,2024-04-03
363,58,KGKmwUzWNH,hgTyh,2,71.48,6.43,77.91,2024-04-19
364,98,ExZBXlrYpy,dh5mM,2,53.44,4.81,58.25,2024-04-27
365,57,iXFvVfLbDS,8yGkL,1,78.76,7.09,85.85,2024-04-10
366,64,PYqCmdvxNE,BYu7k,1,77.17,6.95,84.12,2024-04-21
367,8,eoasCoOpAe,hSPOi,2,79.16,7.12,86.28,2024-04-04
368,88,BkLcNTspmM,JeEMq,1,27.45,2.47,29.92,2024-04-17
369,19,qejFNHtDsl,A0JW5,2,32.21,2.9,35.11,2024-04-01
370,82,cMumXOEzcl,Sq3DZ,1,31.8,2.86,34.66,2024-04-20
371,39,EVJTMkZYAa,0xZbs,2,17.5,1.57,19.07,2024-04-14
372,83,XXSMqpxtjQ,5WauS,2,66.89,6.02,72.91,2024-04-28
373,18,WXdJOEuOCZ,wxgiL,2,47.55,4.28,51.83,2024-04-05
374,81,wgyFMcRnwc,5SmJj,2,24.9,2.24,27.14,2024-04-27
375,32,bAkkSLaOmd,J6noD,2,30.09,2.71,32.8,2024-04-28
376,41,gpFRDdheEq,FCs0k,2,79.57,7.16,86.73,2024-04-24
377,60,wlcUpafLpa,vnNiq,1,67.62,6.09,73.71,2024-04-17
378,54,vaulfFQLvX,Gnrn1,1,30.85,2.78,33.63,2024-04-20
379,80,jNTdvnatdt,7u8yg,1,93.72,8.43,102.15,2024-04-02
380,93,RNMWKFeuFJ,2JPj1,1,17.43,1.57,19.0,2024-04-06
381,85,TcNfJlOjQq,yzOMG,2,16.05,1.44,17.49,2024-04-27
382,80,rcKOVnuYEf,sL2km,2,88.51,7.97,96.48,2024-04-16
383,29,PdNGkLGrVc,Y1yUr,1,57.3,5.16,62.46,2024-04-23
384,90,CnbVgzgIEE,r8cxR,1,91.89,8.27,100.16,2024-04-05
385,68,ixIuUXOsbp,w1QQq,1,45.09,4.06,49.15,2024-04-11
386,72,NqwMaJrLKG,okDg5,2,61.03,5.49,66.52,2024-04-21
387,36,KFEzcaHcfM,X9F7r,2,92.69,8.34,101.03,2024-04-02
388,4,JvUgtikkil,jBA0u,1,45.15,4.06,49.21,2024-04-14
389,56,bTMaqMBGfq,mnR4l,1,60.26,5.42,65.68,2024-04-24
390,94,kAoikXUpAw,34cUO,1,37.86,3.41,41.27,2024-04-16
391,84,KEbUhzOKsr,Iw6o2,2,43.49,3.91,47.4,2024-04-04
392,8,jbHuaSplnw,WeOPY,2,41.4,3.73,45.13,2024-04-21
393,3,OjrQoeZofw,BYZkO,2,67.51,6.08,73.59,2024-04-06
394,30,gYRKQwFycR,2DkXG,2,86.79,7.81,94.6,2024-04-16
395,94,roosnRFDHR,mxifz,1,93.72,8.43,102.15,2024-04-14
396,60,QpdGPMRNvB,qnP4B,2,31.66,2.85,34.51,2024-04-16
397,61,ptmLKuKOMm,UMciv,2,90.93,8.18,99.11,2024-04-03
398,7,zJNhDFowgu,FNTMb,1,88.75,7.99,96.74,2024-04-23
399,46,lfralsGJaH,HlLyf,2,13.74,1.24,14.98,2024-04-03
400,72,GNDSEFlGWf,vr9FV,1,19.73,1.78,21.51,2024-04-15
401,24,bcaLaYtrjp,QQgmH,1,69.08,6.22,75.3,2024-04-11
402,1,CKRNOswOPb,VG7tL,2,46.54,4.19,50.73,2024-04-03
403,81,HGWBNbrKef,QIeOE,2,87.9,7.91,95.81,2024-04-28
404,40,QatMgyCneg,0Arte,2,39.63,3.57,43.2,2024-04-28
405,56,kUNqYIVkJK,3wBcr,2,70.4,6.34,76.74,2024-04-29
406,72,hUJcRYEOtI,sRatq,1,98.8,8.89,107.69,2024-04-23
407,62,zJDhjtYovI,FFbrL,1,25.86,2.33,28.19,2024-04-02
408,57,sDPUKdbVYt,jgdx3,2,42.26,3.8,46.06,2024-04-06
409,35,llPTRJPkVl,p3xJz,2,98.49,8.86,107.35,2024-04-12
410,13,IFkGkCIWqH,oodmo,1,39.0,3.51,42.51,2024-04-15
411,95,sobJwCGgHf,TnnDn,1,99.53,8.96,108.49,2024-04-03
412,40,HdjxvVhQSX,P4ZuM,2,94.37,8.49,102.86,2024-04-26
413,93,MUrdnbHIBM,ZRsw0,1,54.95,4.95,59.9,2024-04-05
414,4,idpUysLIHW,qKsL6,1,73.11,6.58,79.69,2024-04-06
415,62,oUNuXIQCJg,UYQ9v,1,33.96,3.06,37.02,2024-04-08
416,50,TOEJVPhjNk,lyGGn,1,40.99,3.69,44.68,2024-04-19
417,43,eqLWncVIwc,Hrx0d,2,86.32,7.77,94.09,2024-04-13
418,12,TVJmJBCbpi,FyXv4,1,22.24,2.0,24.24,2024-04-22
419,100,CQqanwTsXg,0eDCI,1,30.77,2.77,33.54,2024-04-11
420,83,sCgORZGtvK,iOzzL,2,80.89,7.28,88.17,2024-04-08
421,21,mEWQgQTJlx,U1h86,1,17.12,1.54,18.66,2024-04-04
422,73,WZEKqgxfYE,1rC7t,1,23.48,2.11,25.59,2024-04-18
423,30,izfeseBiYA,52Ev6,2,43.93,3.95,47.88,2024-04-03
424,43,SMDvAiyLBN,Fesc9,1,86.75,7.81,94.56,2024-04-05
425,71,qhMlKzgEpo,Z5CC5,1,52.12,4.69,56.81,2024-04-14
426,54,yuAvzgMJTt,yenPf,1,71.77,6.46,78.23,2024-04-23
427,35,EVKbagwtJM,PUUct,2,93.84,8.45,102.29,2024-04-24
428,51,xTIFckhmFa,poj9q,2,75.04,6.75,81.79,2024-04-03
429,70,mSiLOWTEdI,gXsaN,2,39.43,3.55,42.98,2024-04-23
430,66,nBPHsfABtx,rBdAe,1,45.38,4.08,49.46,2024-04-28
431,18,yJplWLenBv,mq4jS,1,60.26,5.42,65.68,2024-04-27
432,43,TkvrZxoiRJ,55AQO,1,67.04,6.03,73.07,2024-04-08
433,66,nvlKDNHhFI,uuLr5,1,68.73,6.19,74.92,2024-04-01
434,94,oaEmwBABBA,YoL5D,1,60.41,5.44,65.85,2024-04-04
435,3,MomgcAPUbL,BBcnb,2,56.3,5.07,61.37,2024-04-06
436,47,enEfmIFWLc,PCjHS,2,62.11,5.59,67.7,2024-04-24
437,61,lLNemRVKNG,oxzCY,2,15.15,1.36,16.51,2024-04-22
438,57,zcYyNGDjXe,nBPoz,1,21.44,1.93,23.37,2024-04-19
439,59,SYwNYghDMO,HsgtR,2,51.67,4.65,56.32,2024-04-02
440,62,aYBwgVdeRG,3yuAr,2,48.37,4.35,52.72,2024-04-23
441,78,zEUYNXtKdG,K3yqA,2,29.29,2.64,31.93,2024-04-10
442,5,UukvbQwVKY,wu0Oi,2,79.19,7.13,86.32,2024-04-04
443,61,uPycahytXS,m8rln,1,74.9,6.74,81.64,2024-04-01
444,66,QWejKEYFXf,eTLPC,1,89.5,8.05,97.55,2024-04-24
445,96,OfLnVYyeDG,8mCbW,2,84.49,7.6,92.09,2024-04-06
446,37,KXCFTbKBVD,dgC04,1,88.77,7.99,96.76,2024-04-12
447,13,lzRyCFGqEE,jywGF,1,72.09,6.49,78.58,2024-04-18
448,28,NUZSDGmhTr,Br794,1,94.12,8.47,102.59,2024-04-13
449,29,HNdAjsjNBm,WAsyQ,2,81.48,7.33,88.81,2024-04-09
450,80,QeEInFjkYt,QkYiL,2,97.98,8.82,106.8,2024-04-24
451,92,uyHanCSpgW,RLDKH,2,69.59,6.26,75.85,2024-04-11
452,9,xLRLHiaTGl,HEVhO,1,79.97,7.2,87.17,2024-04-27
453,85,gslvAFazNK,DiCOX,1,31.76,2.86,34.62,2024-04-07
454,62,mEPncxdrzE,VyhHz,2,95.7,8.61,104.31,2024-04-03
455,12,lrtJfDmgzZ,kYXIS,2,36.51,3.29,39.8,2024-04-23
456,67,vyFXtjECZa,14Aft,2,38.94,3.5,42.44,2024-04-18
457,47,oQAfWDpvvM,rXO5s,2,45.52,4.1,49.62,2024-04-06
458,81,uJktbrFZoK,2VSPp,2,94.27,8.48,102.75,2024-04-19
459,85,RLiMLtLyjn,pBVUY,2,49.05,4.41,53.46,2024-04-21
460,4,LIiAfHODip,2XmQr,1,78.76,7.09,85.85,2024-04-19
461,42,LcgEdubYBp,WqjgN,2,54.98,4.95,59.93,2024-04-02
462,51,mkHXMOJWVE,wY7bG,1,95.47,8.59,104.06,2024-04-29
463,49,gbyLARBGlP,2XzQp,1,16.1,1.45,17.55,2024-04-12
464,19,EvOawwAhgM,pBXs8,2,83.67,7.53,91.2,2024-04-09
465,1,AsXPsyMfZp,euh2J,2,45.29,4.08,49.37,2024-04-04
466,62,uifehxVAyo,zeBW2,1,58.53,5.27,63.8,2024-04-22
467,87,XQVagABCfN,jcNhf,1,68.36,6.15,74.51,2024-04-04
468,66,ozuUSdleHP,SDToN,2,70.45,6.34,76.79,2024-04-10
469,23,nDAjSabafx,6AOOb,1,41.49,3.73,45.22,2024-04-05
470,7,CShOOcQMGr,ctBHX,1,11.22,1.01,12.23,2024-04-20
471,52,ofuuaSNKCW,06aSt,1,97.26,8.75,106.01,2024-04-01
472,14,WalpDEJJnL,nBvh3,2,72.77,6.55,79.32,2024-04-28
473,94,MDBUQMlAmt,5RaTB,1,32.23,2.9,35.13,2024-04-19
474,41,NGBGQycGpi,UyNKq,2,12.84,1.16,14.0,2024-04-23
475,73,xWGNENFbgI,Unn5L,2,46.2,4.16,50.36,2024-04-05
476,63,KHuyfAmqqy,dcwCz,2,47.63,4.29,51.92,2024-04-07
477,32,GaZhPJeDtD,dhURy,2,34.01,3.06,37.07,2024-04-28
478,93,GYGsNYBFYS,torzA,1,64.99,5.85,70.84,2024-04-13
479,8,MwElmhhDeX,qiSRx,2,31.94,2.87,34.81,2024-04-29
480,79,VoktgQDMPu,KSWW8,1,47.34,4.26,51.6,2024-04-03
481,52,SsEBgkIffL,exTtS,1,67.45,6.07,73.52,2024-04-07
482,43,YqGlYEZKav,rbSZA,1,88.06,7.93,95.99,2024-04-28
483,79,JSJUnxFzcb,EGTym,2,33.21,2.99,36.2,2024-04-25
484,26,yaoWLTzcFP,0GU1i,2,13.29,1.2,14.49,2024-04-27
485,68,erruZlZsnB,bq6cE,1,21.63,1.95,23.58,2024-04-05
486,20,saphlJHeCO,sVp3l,2,14.06,1.27,15.33,2024-04-15
487,77,SHhxWGwPdu,OHcC4,2,89.81,8.08,97.89,2024-04-06
488,24,CMFhfUCqfK,a4ShO,1,26.57,2.39,28.96,2024-04-25
489,85,mJKDSmHuyk,YH6ks,1,42.55,3.83,46.38,2024-04-06
490,97,ftQyRFLmkE,CFgxK,1,68.21,6.14,74.35,2024-04-10
491,60,ZcRlCULuUc,o7LAZ,2,66.87,6.02,72.89,2024-04-05
492,62,vpjykKOQnm,J0Qr4,1,53.09,4.78,57.87,2024-04-04
493,46,QhrpiLGvzq,45l6t,2,11.33,1.02,12.35,2024-04-11
494,95,BRFoMuhkYs,TzKe9,1,61.22,5.51,66.73,2024-04-26
495,48,BTodQZHjai,UQY9D,2,63.83,5.74,69.57,2024-04-07
496,40,BEASPEagOd,Od5Do,1,63.82,5.74,69.56,2024-04-14
497,34,fzUudGbARc,sUiyZ,1,67.63,6.09,73.72,2024-04-24
498,4,MQMlqZWBFl,gPbn3,1,85.5,7.69,93.19,2024-04-03
499,8,nMSnmvkAGD,PcEj0,2,22.56,2.03,24.59,2024-04-14
500,14,CUOjnNWbCp,wKcqz,2,68.24,6.14,74.38,2024-04-27
501,47,oBnvKENpfj,HtcmH,1,61.41,5.53,66.94,2024-04-02
502,87,AXbubAOzMz,HXfjV,1,26.41,2.38,28.79,2024-04-14
503,84,TEuIvPSrRs,6c0h4,1,23.56,2.12,25.68,2024-04-13
504,82,QeQGdbMMkW,tK9N2,1,77.13,6.94,84.07,2024-04-11
505,89,rXkgOiLmxR,F7oaH,2,25.04,2.25,27.29,2024-04-23
506,48,CAfqlBJtYA,W8XeD,2,54.51,4.91,59.42,2024-04-09
507,94,VOnuWwAEtA,zQQy9,2,52.1,4.69,56.79,2024-04-13
508,20,AwFvNuKogq,JWxgX,1,33.39,3.01,36.4,2024-04-07
509,55,HwNygKJgiE,E3Fe7,1,49.4,4.45,53.85,2024-04-09
510,45,zYBZGqJjHH,vOfVB,1,10.3,0.93,11.23,2024-04-09
511,22,QQYqoZPhwl,4ngAf,2,40.89,3.68,44.57,2024-04-28
512,66,IlyBZqqlzx,E1x55,1,45.37,4.08,49.45,2024-04-07
513,99,jVGObOsCtm,7cXXg,2,63.36,5.7,69.06,2024-04-19
514,99,jmOlsAkIyf,vkJ80,1,74.99,6.75,81.74,2024-04-29
515,71,YuMRVJuAuT,y6us8,1,17.47,1.57,19.04,2024-04-27
516,16,ywEamiFnrp,2M2nX,1,97.01,8.73,105.74,2024-04-28
517,13,FcQvUWHuzN,shPi0,1,38.96,3.51,42.47,2024-04-16
518,34,EjPOyICEKI,FcvXi,2,47.23,4.25,51.48,2024-04-23
519,49,cVVPGfqqiw,DQnXb,1,25.58,2.3,27.88,2024-04-06
520,51,FiOOMfIviF,5KMlP,1,69.75,6.28,76.03,2024-04-24
521,50,wyFIBgsDKT,bocP3,1,75.06,6.76,81.82,2024-04-19
522,37,tXNeFusUtc,CyT8z,1,28.86,2.6,31.46,2024-04-07
523,1,qbIsEwlReD,DSSmz,2,58.08,5.23,63.31,2024-04-22
524,49,msFNXllNHG,t4cfR,2,23.89,2.15,26.04,2024-04-16
525,75,pADeBPQGuD,MUMCf,2,17.23,1.55,18.78,2024-04-26
526,28,yLfWAuFjcz,IAFuK,2,67.13,6.04,73.17,2024-04-07
527,31,tfTgRzuhqp,KKmpd,2,80.16,7.21,87.37,2024-04-19
528,31,VDciElZczw,p51iK,2,73.09,6.58,79.67,2024-04-25
529,35,UZkwutNjrn,bdu93,1,23.37,2.1,25.47,2024-04-14
530,79,wuFHPRCxjx,JY21r,1,54.86,4.94,59.8,2024-04-27
531,46,yVLbqKfsQh,jrypi,1,62.11,5.59,67.7,2024-04-12
532,30,gnBNNuJdVO,Fqp9Q,1,27.04,2.43,29.47,2024-04-28
533,68,TrzUPHkomx,iwxIk,1,49.09,4.42,53.51,2024-04-02
534,22,XmVBtjAbNu,5X8U4,1,29.72,2.67,32.39,2024-04-27
535,36,mNlLNazjcw,0TKe6,1,54.62,4.92,59.54,2024-04-02
536,15,FQlxeuSXss,mgrJj,2,92.38,8.31,100.69,2024-04-04
537,90,atsfbxesXV,Ruobi,2,71.93,6.47,78.4,2024-04-22
538,33,gYljCdFVCL,ljdRN,1,35.28,3.18,38.46,2024-04-16
539,76,KKPIDRnRbr,YgrCV,2,89.51,8.06,97.57,2024-04-28
540,86,qngOEvjDwM,tEiow,2,31.71,2.85,34.56,2024-04-17
541,52,FmQeBIiMth,Go9eQ,1,75.0,6.75,81.75,2024-04-06
542,92,GzKZnNsgrP,cWHsv,2,94.74,8.53,103.27,2024-04-03
543,92,QlRzUxzDzO,v85yP,1,75.47,6.79,82.26,2024-04-29
544,22,YkWJvSfEIg,msP1F,1,27.03,2.43,29.46,2024-04-01
545,29,fUBwVGVNIk,6Ck7z,2,16.56,1.49,18.05,2024-04-13
546,38,aJSCexRlos,N6Ww3,2,51.45,4.63,56.08,2024-04-22
547,48,uvlKgCWaWd,NTHcy,2,63.0,5.67,68.67,2024-04-07
548,64,DCvHwZYrwu,qmsd5,1,55.94,5.03,60.97,2024-04-28
549,1,VcqRnmIEGN,QUfmk,2,34.68,3.12,37.8,2024-04-25
550,81,MagaBawEJt,3gzjq,1,54.51,4.91,59.42,2024-04-01
551,40,vxAFMWZzdg,rwtUJ,1,92.69,8.34,101.03,2024-04-20
552,50,YBzOodCBRA,Lrz5P,1,71.57,6.44,78.01,2024-04-06
553,34,ztANOfutZE,jvFOv,2,66.85,6.02,72.87,2024-04-07
554,45,TUNkpQbIPt,l2h8N,2,33.29,3.0,36.29,2024-04-12
555,98,PppHZUwzTM,M9Fn9,2,46.73,4.21,50.94,2024-04-05
556,34,CoRkdzLyQL,ngqHp,2,24.06,2.17,26.23,2024-04-06
557,65,dCaunXlpHi,SwxSz,1,89.37,8.04,97.41,2024-04-05
558,36,tkibUWQCOc,7O8rm,2,76.39,6.88,83.27,2024-04-17
559,35,DWoqRbIgGG,OhwBT,2,36.94,3.32,40.26,2024-04-09
560,72,dQtKgoOZzg,Gf6vv,2,57.93,5.21,63.14,2024-04-13
561,55,SXEmcIhvsz,ZZRDn,1,19.84,1.79,21.63,2024-04-20
562,80,ObOwLmHhjt,Vh6Td,2,13.57,1.22,14.79,2024-04-11
563,5,dOhWbUdwwL,Vaqwk,1,66.0,5.94,71.94,2024-04-11
564,38,VyFxtzBtoI,ZLqWa,1,59.78,5.38,65.16,2024-04-17
565,64,uhtIlgOadJ,VmYu1,2,77.95,7.02,84.97,2024-04-01
566,60,WVqcNcYArX,KSNUw,1,70.65,6.36,77.01,2024-04-15
567,36,vpgkbcrgWv,GzooZ,2,86.61,7.79,94.4,2024-04-07
568,9,FvompGlYMS,kCrum,2,28.14,2.53,30.67,2024-04-06
569,59,rBElCblaHe,h3q1i,1,56.55,5.09,61.64,2024-04-21
570,48,KcghYYKEUr,QjQyO,1,31.31,2.82,34.13,2024-04-14
571,71,rqoZMYhYhH,GDjWS,1,59.58,5.36,64.94,2024-04-29
572,41,kTlFFVNiOF,2Brxd,2,30.33,2.73,33.06,2024-04-21
573,60,mSkFIhceYc,CNUfP,2,72.61,6.53,79.14,2024-04-17
574,25,udzzeHaAvl,sz6fE,1,95.32,8.58,103.9,2024-04-03
575,31,CQazqniWkD,IXi3G,2,89.32,8.04,97.36,2024-04-29
576,14,AkJXxZTLVP,tlVGL,2,80.77,7.27,88.04,2024-04-03
577,88,RQXHHxPgXk,V7PYi,1,21.6,1.94,23.54,2024-04-12
578,17,yHOZdquOAP,uHNK4,1,93.8,8.44,102.24,2024-04-12
579,66,iLjtqdJAvD,xhFCR,2,10.1,0.91,11.01,2024-04-14
580,26,ZahWUpYpaS,7dD2x,2,25.04,2.25,27.29,2024-04-13
581,62,PJlxcokpzT,sOFsE,2,77.41,6.97,84.38,2024-04-27
582,99,njLLrtroDs,2wZaL,1,23.28,2.1,25.38,2024-04-12
583,72,JhkzQfIsoG,uAxmw,1,94.1,8.47,102.57,2024-04-04
584,48,OcPqdwtbfv,sMhdM,1,82.6,7.43,90.03,2024-04-14
585,72,UTCJOUySbg,1WN5G,2,52.67,4.74,57.41,2024-04-22
586,45,jrAarGSFXg,PudHr,2,60.81,5.47,66.28,2024-04-28
587,94,zjXsQpaUpC,TtldU,2,25.05,2.25,27.3,2024-04-11
588,96,iJLDqKwelM,h9xsZ,1,85.01,7.65,92.66,2024-04-13
589,8,OQmVEWfRKb,TUroY,1,98.39,8.86,107.25,2024-04-25
590,29,aqucDCfUpX,WN2Xg,2,64.42,5.8,70.22,2024-04-20
591,33,eGZHwZKvmK,liYzK,1,38.06,3.43,41.49,2024-04-18
592,62,GTwXboxVRo,CUOoo,2,19.11,1.72,20.83,2024-04-28
593,42,TcjYLUfUEx,H51cO,1,57.04,5.13,62.17,2024-04-04
594,90,bkQnPZwbsR,FGUpT,2,42.47,3.82,46.29,2024-04-12
595,26,OpubTgnawq,IhT8l,1,49.88,4.49,54.37,2024-04-24
596,14,AlrMBgnHcm,LwNd3,1,48.33,4.35,52.68,2024-04-12
597,76,jvAQCctgmw,mtfgm,2,84.56,7.61,92.17,2024-04-11
598,39,wNdGPapvnq,46JJU,2,95.08,8.56,103.64,2024-04-29
599,76,NgyRexKary,CehgP,2,88.78,7.99,96.77,2024-04-19
600,65,WuMkWCHZHa,h86bq,2,28.27,2.54,30.81,2024-04-07
601,7,gUUSbphscO,STJ4h,1,82.97,7.47,90.44,2024-04-20
602,54,vuNejuxrCN,djMWX,2,82.22,7.4,89.62,2024-04-28
603,48,DBpnZvVlSD,pbxMB,2,77.65,6.99,84.64,2024-04-01
604,55,GbsVzxNTZJ,q0MCu,2,11.23,1.01,12.24,2024-04-16
605,82,AtwEOlLtPf,RFpOJ,2,58.43,5.26,63.69,2024-04-21
606,89,KJVrUiyMxY,bJntC,2,24.48,2.2,26.68,2024-04-23
607,51,WmGXjmvKJh,Wnl6G,1,50.12,4.51,54.63,2024-04-06
608,13,QYfVbPebah,XYaZL,1,72.07,6.49,78.56,2024-04-25
609,29,QtZxIveVfP,Q1cEj,1,84.18,7.58,91.76,2024-04-21
610,16,cBXCaKTPWJ,eaFd4,1,80.49,7.24,87.73,2024-04-16
611,80,bgRpgAVfRd,JtGJh,1,81.79,7.36,89.15,2024-04-29
612,90,bFPWLIgPXQ,pcCaF,1,85.89,7.73,93.62,2024-04-25
613,100,wAPQoMuQFn,Ss7Fx,1,26.42,2.38,28.8,2024-04-05
614,45,KaExMkahTj,CgwDB,1,60.48,5.44,65.92,2024-04-22
615,90,skyymOGDNq,F1GZa,1,60.82,5.47,66.29,2024-04-16
616,67,hTdGqaBLbO,vUEiR,1,19.31,1.74,21.05,2024-04-13
617,55,bIzFLqQSaF,W4bAE,1,33.17,2.99,36.16,2024-04-06
618,7,LzyClciNnd,j9EQg,2,95.52,8.6,104.12,2024-04-01
619,12,tIiAPjTPeJ,4weJk,2,81.5,7.33,88.83,2024-04-20
620,89,WwxKysnxiz,1WKnP,1,46.16,4.15,50.31,2024-04-13
621,69,WNRAIbmSHu,LkIlE,1,78.81,7.09,85.9,2024-04-13
622,6,XsDhzXMKQS,JJlCZ,1,10.31,0.93,11.24,2024-04-26
623,49,OQqKoSJFWH,O1pUu,1,83.5,7.51,91.01,2024-04-04
624,82,ChEvYMJpJV,zVDQL,1,94.2,8.48,102.68,2024-04-19
625,54,udkclsqHNC,uosaQ,2,64.63,5.82,70.45,2024-04-27
626,56,iMCmHlwlpd,KhB8r,2,65.78,5.92,71.7,2024-04-27
627,4,AKkDszJuTi,UYVhD,2,21.12,1.9,23.02,2024-04-08
628,52,LJDkBVtAow,XbaSo,1,89.86,8.09,97.95,2024-04-19
629,21,aOUvjNYRch,ZojrW,2,87.65,7.89,95.54,2024-04-15
630,56,laNulhsMZE,yXZyb,1,27.63,2.49,30.12,2024-04-15
631,31,kzZmgflYlU,VtN8q,2,49.41,4.45,53.86,2024-04-11
632,64,jKlnlyUiGZ,qXB5y,2,98.26,8.84,107.1,2024-04-09
633,11,cPQlDMeyOD,NF1Dj,1,57.65,5.19,62.84,2024-04-18
634,91,uOKfheKQYs,nbNyL,2,91.64,8.25,99.89,2024-04-06
635,8,IUjOSMfYtL,i4hYv,1,55.24,4.97,60.21,2024-04-01
636,58,IQqYUigKCY,0qXkj,2,33.11,2.98,36.09,2024-04-23
637,99,twNfYpFXgR,HhMKK,2,49.07,4.42,53.49,2024-04-21
638,55,RglQOTtkkG,vpVZ1,2,30.55,2.75,33.3,2024-04-27
639,68,vqShlnpcUU,raap1,2,67.61,6.08,73.69,2024-04-13
640,54,xOVEZpocdL,gC6fF,1,89.95,8.1,98.05,2024-04-25
641,23,iYRNMgBahM,zuWRE,1,67.13,6.04,73.17,2024-04-05
642,12,fedrOYOWZC,9luKo,1,47.59,4.28,51.87,2024-04-09
643,55,bXtWkqKnLe,eDRjQ,1,10.76,0.97,11.73,2024-04-09
644,46,znEjuIRudU,ryJCJ,1,76.18,6.86,83.04,2024-04-01
645,1,aPSeQEPzdt,7N1ye,1,23.61,2.12,25.73,2024-04-12
646,66,ihbSGgoLEi,WRRqc,1,20.06,1.81,21.87,2024-04-22
647,76,uKiriFwnpV,zBegn,2,15.92,1.43,17.35,2024-04-25
648,86,ofnfjyUWmf,TXq6Y,2,19.59,1.76,21.35,2024-04-23
649,51,dPsExKitbO,b6JTg,2,11.86,1.07,12.93,2024-04-09
650,6,mWmlBKNnIS,wX4Fe,1,26.66,2.4,29.06,2024-04-17
651,62,LlLmSAMTHg,hsH00,2,73.64,6.63,80.27,2024-04-15
652,10,nnzCqrVGNc,w722O,1,92.37,8.31,100.68,2024-04-08
653,2,mbQGmeUKuh,jlnb3,1,84.04,7.56,91.6,2024-04-15
654,24,yiPeaEibpI,YOwq8,1,70.28,6.33,76.61,2024-04-27
655,73,mtyXtHYWus,hoZZS,1,15.26,1.37,16.63,2024-04-03
656,65,PXeLOQWONH,MPHA8,2,94.04,8.46,102.5,2024-04-01
657,81,RtnoFvZHSP,t8oSx,1,29.85,2.69,32.54,2024-04-15
658,48,WLZcdEuOtJ,j71Bn,1,24.51,2.21,26.72,2024-04-27
659,3,xVdPulbYXY,AQLRs,2,15.7,1.41,17.11,2024-04-15
660,28,HlzCkXfFBz,hf2sR,1,33.4,3.01,36.41,2024-04-20
661,8,FiErzisZOr,9kpeI,2,43.03,3.87,46.9,2024-04-24
662,25,FpWTUgdwFq,LAeot,2,36.19,3.26,39.45,2024-04-09
663,72,XrhSojwMEM,wsLhD,1,12.82,1.15,13.97,2024-04-09
664,26,FsVpsOVApm,nf86c,2,96.74,8.71,105.45,2024-04-10
665,32,stnQMlIPfH,YS4Pm,1,90.42,8.14,98.56,2024-04-20
666,42,fIvUTsLKdt,mkcBE,1,91.63,8.25,99.88,2024-04-03
667,1,gcWOvpBZgM,Q9Ct7,2,100.99,9.09,110.08,2024-04-18
668,5,ZbNjfegKeX,cG1PR,1,40.85,3.68,44.53,2024-04-16
669,90,SxeORSehxX,AcA1L,2,98.46,8.86,107.32,2024-04-28
670,79,uHZhsnhKBd,acKRR,2,25.28,2.28,27.56,2024-04-24
671,26,EbZLbiYTUq,iOYCb,1,66.53,5.99,72.52,2024-04-19
672,7,fyJmYaNIFy,b8lLa,2,74.43,6.7,81.13,2024-04-25
673,77,jJVFlzRnLv,DGT9h,2,91.39,8.23,99.62,2024-04-23
674,37,LFIpDmthlr,NCYr3,1,89.21,8.03,97.24,2024-04-03
