id,gameNo,gameName,gameCode,type,costPrice,tax,salePrice,dateOfSale
337,21,TnWfdeWOTg,coMfu,1,73.96,6.66,80.62,2024-04-13
338,5,xgVVFEHaVU,HGZ8R,2,89.68,8.07,97.75,2024-04-16
339,6,QGsiBkYuhi,fQ7YN,1,15.09,1.36,16.45,2024-04-03
340,20,AmrucQhvMf,tMgjM,2,95.4,8.59,103.99,2024-04-01
341,68,ncthbUZPmX,dH9QD,1,94.43,8.5,102.93,2024-04-20
342,79,oGtjqzzncV,8xOzR,2,60.32,5.43,65.75,2024-04-10
343,11,MqQRDKQdub,H3mCq,1,41.43,3.73,45.16,2024-04-13
344,63,RvHkMMYOPB,yKDkJ,1,74.49,6.7,81.19,2024-04-27
345,89,NykdWpFaoq,xqzHI,1,54.96,4.95,59.91,2024-04-26
346,54,PelepNVKRn,ZPp3j,2,39.86,3.59,43.45,2024-04-24
347,13,soDPTGhpdn,N4mDQ,2,69.51,6.26,75.77,2024-04-21
348,75,BworfUKXLe,VVwXn,2,29.57,2.66,32.23,2024-04-06
349,48,inOBweJkCl,1wfJI,1,72.69,6.54,79.23,2024-04-06
350,93,FXQMDakTGQ,Mry35,1,12.23,1.1,13.33,2024-04-26
351,100,IuAMROWcwO,ajR5v,2,13.0,1.17,14.17,2024-04-09
352,11,FcedkbLlgn,UvCWE,1,99.34,8.94,108.28,2024-04-29
353,34,MJBKzqAqyh,ASNlX,1,58.42,5.26,63.68,2024-04-10
354,34,fqzuMRlUOQ,K4QDt,1,83.98,7.56,91.54,2024-04-02
355,73,HwOjRmVMVg,4H8e9,2,84.05,7.56,91.61,2024-04-09
356,8,brhdoOImnO,7fnBS,1,55.5,5.0,60.5,2024-04-11
357,34,siZaiMHqLW,9cwwz,2,17.73,1.6,19.33,2024-04-19
358,2,HIWKoycppU,kT276,1,11.74,1.06,12.8,2024-04-14
359,46,edesuJoaDJ,0eJ0p,1,44.89,4.04,48.93,2024-04-22
360,29,JZFjnxntow,slOqn,2,26.84,2.42,29.26,2024-04-26
361,68,wgWCHHSisW,wN7ub,1,41.65,3.75,45.4,2024-04-05
362,18,jZsSzBveFY,jBgn2,2,17.71,1.59,19.3,2024-04-27
363,47,FPHqLEIqUR,vuFBa,1,56.62,5.1,61.72,2024-04-09
364,27,hqfHgMYOEy,kQV8w,1,42.31,3.81,46.12,2024-04-15
365,35,PKhxGHqBEp,7tOUJ,1,99.31,8.94,108.25,2024-04-25
366,97,DTJYXgvBmQ,hAFFk,2,76.92,6.92,83.84,2024-04-11
367,53,PmISkQXMRO,rLF1a,1,18.51,1.67,20.18,2024-04-29
368,73,SDkKXCjRUq,q8hpW,1,92.96,8.37,101.33,2024-04-24
369,1,kWsWyJGGHw,QTlGR,1,41.32,3.72,45.04,2024-04-06
370,76,hVoJnuGNZK,Q2oQv,1,69.45,6.25,75.7,2024-04-17
371,18,HQaQpjZWLT,7Xzw8,2,47.29,4.26,51.55,2024-04-07
372,36,CAKAXvlmEA,WmuoU,1,68.62,6.18,74.8,2024-04-16
373,15,PKrtzYebfI,P4D3G,1,62.73,5.65,68.38,2024-04-01
374,10,llsednsFoc,gMzEX,1,28.89,2.6,31.49,2024-04-02
375,76,OojxekkLrU,97khR,2,36.44,3.28,39.72,2024-04-04
376,47,LcGKKLaUqp,AkgPY,1,40.51,3.65,44.16,2024-04-09
377,27,aAolSSrvMO,0MK6N,1,77.73,7.0,84.73,2024-04-08
378,27,QmkzvuEBIq,2o7jB,2,13.86,1.25,15.11,2024-04-18
379,31,tSDrXJNwEG,Ttf9N,2,80.19,7.22,87.41,2024-04-29
380,63,eFQkxXaOpb,Suymo,2,18.58,1.67,20.25,2024-04-29
381,56,wmCzxmcNnT,2wQqX,2,29.74,2.68,32.42,2024-04-15
382,29,OlWNZhlRif,C9KNg,2,62.18,5.6,67.78,2024-04-22
383,63,tQOwcZUiSu,wshsl,2,20.94,1.88,22.82,2024-04-11
384,17,GlDZMJfBvY,L9VJJ,1,63.89,5.75,69.64,2024-04-18
385,20,QNcIloKSmY,FuW4w,2,89.22,8.03,97.25,2024-04-18
386,80,jjblXxUhUi,onxcp,2,73.07,6.58,79.65,2024-04-02
387,8,BZLCXxtAts,0Fl1X,1,41.38,3.72,45.1,2024-04-23
388,30,BGrONUuoVz,FmAJn,2,21.41,1.93,23.34,2024-04-01
389,44,eboVHkrVfU,npaKA,2,78.46,7.06,85.52,2024-04-17
390,23,kyxXxQMgAG,2Fr5c,2,31.59,2.84,34.43,2024-04-25
391,99,ioMYYnZSce,rBwy1,2,59.2,5.33,64.53,2024-04-07
392,3,LtSmvCvzHV,ZOBRE,2,72.24,6.5,78.74,2024-04-06
393,84,eYktJMbPts,Kpl7t,1,33.36,3.0,36.36,2024-04-23
394,6,UXusYudFAE,SIwQ8,1,11.02,0.99,12.01,2024-04-13
395,73,KDDAUavLPo,Uujxs,2,73.44,6.61,80.05,2024-04-20
396,31,CqdkFBwfVI,pZrY5,2,50.92,4.58,55.5,2024-04-10
397,48,hUPzdJkJSh,CZfqM,1,12.67,1.14,13.81,2024-04-07
398,24,jLfLwlYJRu,NpB42,2,48.96,4.41,53.37,2024-04-28
399,80,muTTfbqYiD,oDf4k,2,84.92,7.64,92.56,2024-04-09
400,98,zjFGkqscwG,iuy5f,1,46.35,4.17,50.52,2024-04-03
401,8,eEfJqrYgFO,Ee5le,2,18.35,1.65,20.0,2024-04-12
402,98,ffaFFzDOVW,cUaID,1,15.45,1.39,16.84,2024-04-18
403,48,qggemKihmO,1WqzA,1,56.01,5.04,61.05,2024-04-11
404,51,wONYqHoHFs,wTCi9,2,95.63,8.61,104.24,2024-04-03
405,16,rYjbrDajdH,G5H1X,1,94.11,8.47,102.58,2024-04-23
406,35,SMuLDfcdTi,xR4QX,1,69.24,6.23,75.47,2024-04-16
407,90,qtXTmbnTKn,VDm4w,1,33.87,3.05,36.92,2024-04-26
408,55,tKLCdxmbLD,TBGN9,1,78.75,7.09,85.84,2024-04-21
409,78,tdxoFlBZLj,PT9ve,2,55.08,4.96,60.04,2024-04-28
410,72,VDJkiTQsXI,Ewun2,2,46.06,4.15,50.21,2024-04-18
411,64,HwuFVMkfSk,vaOjA,2,38.01,3.42,41.43,2024-04-01
412,86,kUMXyGfsek,Zg2az,2,34.85,3.14,37.99,2024-04-29
413,57,CUbjZjQAKi,ayxU8,1,53.29,4.8,58.09,2024-04-12
414,77,XLyDueKkIU,9wVBB,1,58.58,5.27,63.85,2024-04-09
415,14,TBHUIKqFxX,mnyy9,1,63.61,5.72,69.33,2024-04-12
416,2,yOTboUIurP,1gD12,1,51.69,4.65,56.34,2024-04-23
417,91,sTwDrEqJLA,tWdcT,2,21.46,1.93,23.39,2024-04-20
418,48,RNPaDEDIBy,XVigl,1,60.32,5.43,65.75,2024-04-14
419,48,AaxiHqPcpd,EQwVw,2,28.96,2.61,31.57,2024-04-12
420,12,FULsUSMCna,NFSSK,1,85.35,7.68,93.03,2024-04-29
421,57,IeMbfJPgAt,YGXEy,1,64.18,5.78,69.96,2024-04-16
422,68,wkFHntKCTR,kdZXP,2,61.75,5.56,67.31,2024-04-09
423,50,PNkoHFnLXl,ll4y3,1,64.18,5.78,69.96,2024-04-23
424,27,wuEUqmnxxF,yILwj,1,90.37,8.13,98.5,2024-04-29
425,25,JwowDVEtiA,NZUiB,2,66.46,5.98,72.44,2024-04-29
426,72,XnecxTijWc,255M0,1,70.39,6.34,76.73,2024-04-08
427,15,XrCjexfsqu,sKV45,2,13.81,1.24,15.05,2024-04-24
428,56,eODxZlePEC,tnHQY,2,43.98,3.96,47.94,2024-04-07
429,65,GoudlDUdxH,11HSF,1,88.4,7.96,96.36,2024-04-15
430,54,fleEANkjVY,38bPW,2,32.5,2.92,35.42,2024-04-08
431,57,LwTMylYUNQ,DJzl8,1,52.07,4.69,56.76,2024-04-15
432,94,IWsDCXKmFu,pjULp,2,16.89,1.52,18.41,2024-04-06
433,15,qKpOMFvYRl,wWCaz,2,43.31,3.9,47.21,2024-04-21
434,20,UqQPtpNqIe,G2Cdj,1,76.79,6.91,83.7,2024-04-26
435,37,someRjpIgH,EDM3g,2,54.92,4.94,59.86,2024-04-21
436,9,eGfZFjvsPu,CZwcg,2,10.92,0.98,11.9,2024-04-10
437,19,dUELzyNbwa,5aQKe,2,91.45,8.23,99.68,2024-04-24
438,49,gaSVzlrzwL,nfF6p,1,18.28,1.65,19.93,2024-04-06
439,100,ypFHwLLTRt,lu8aa,1,37.05,3.33,40.38,2024-04-03
440,24,cRBzGFjcEk,okxOn,2,34.54,3.11,37.65,2024-04-17
441,87,CxsBmkLPYW,Hj2Ze,1,19.5,1.75,21.25,2024-04-13
442,40,veMIPiRfnP,9DXJu,1,15.09,1.36,16.45,2024-04-02
443,26,bNJzzKFXXv,eefIi,2,71.63,6.45,78.08,2024-04-13
444,47,QRawLQsZiX,OM7ee,1,90.86,8.18,99.04,2024-04-14
445,47,rruhTtycYP,Gs07Y,1,84.24,7.58,91.82,2024-04-28
446,41,FypZDnLMsB,hs0tG,1,16.91,1.52,18.43,2024-04-20
447,34,XuiLxrShPG,g5B3J,1,44.32,3.99,48.31,2024-04-12
448,7,kpeXVbDhev,EYonT,1,48.85,4.4,53.25,2024-04-08
449,87,TcZCDXCrWC,mIENQ,2,88.94,8.0,96.94,2024-04-19
450,87,wTBJHHiqlg,bKB2t,2,34.39,3.1,37.49,2024-04-19
451,85,dtvpKXbYjn,IwpxZ,2,70.9,6.38,77.28,2024-04-06
452,89,RwxEgDFbvr,1nuLo,2,27.75,2.5,30.25,2024-04-16
453,98,HLRSSfqtoD,zUFjJ,2,35.75,3.22,38.97,2024-04-07
454,9,bbkAIXezSt,b5jmN,2,96.65,8.7,105.35,2024-04-18
455,85,nNwvhjXNvB,bw8oT,2,64.53,5.81,70.34,2024-04-27
456,80,khXIEVaBLz,lloHT,1,36.9,3.32,40.22,2024-04-21
457,78,MtFkUWOYkQ,NGNZA,2,77.83,7.0,84.83,2024-04-17
458,79,czGFmCjgZo,g3Oky,1,60.82,5.47,66.29,2024-04-06
459,77,zFwVdfnUuO,nPs4X,2,55.53,5.0,60.53,2024-04-02
460,65,rAYWCUsOIy,cZ3Fv,1,92.59,8.33,100.92,2024-04-03
461,56,CTvEPnFcgR,pYKm4,1,66.06,5.95,72.01,2024-04-04
462,98,rVTfWuyLVl,KfoSm,1,97.09,8.74,105.83,2024-04-23
463,71,PUplRNecnd,u08zA,2,68.12,6.13,74.25,2024-04-23
464,40,wGhnTyhYSD,NX2Al,1,54.45,4.9,59.35,2024-04-20
465,35,rukgdGxXEn,jU1l8,1,99.75,8.98,108.73,2024-04-07
466,56,NhZqynLDkO,6BeMt,1,56.81,5.11,61.92,2024-04-17
467,60,MrkFdaIPuN,LgvsV,1,19.53,1.76,21.29,2024-04-29
468,29,FGNBTSHCBv,hcggC,2,84.72,7.62,92.34,2024-04-07
469,80,luGXBvoKYU,GTVAg,1,55.38,4.98,60.36,2024-04-14
470,11,YvfVSBpQNZ,lXghs,2,48.59,4.37,52.96,2024-04-15
471,13,zXwOjAHslK,cbONl,2,38.5,3.46,41.96,2024-04-21
472,20,OEWeKGvSyS,rS4hb,1,17.28,1.56,18.84,2024-04-03
473,90,DiWJABnuXZ,7TOuf,1,94.53,8.51,103.04,2024-04-14
474,67,jAuIQKLsdT,0Z7uW,2,20.43,1.84,22.27,2024-04-20
475,42,txLKnubkPC,taE2f,1,75.98,6.84,82.82,2024-04-25
476,64,ptIQtLITdI,OXYxD,2,41.18,3.71,44.89,2024-04-25
477,28,ZbUmYOfxHX,zuHJ1,2,79.51,7.16,86.67,2024-04-09
478,56,sjIBCmzJWj,uzRCT,1,81.44,7.33,88.77,2024-04-11
479,95,LbyqsGdHSc,nCM4y,2,69.57,6.26,75.83,2024-04-04
480,94,DRKuNHmQnp,IMxWX,2,30.36,2.73,33.09,2024-04-24
481,98,qCjZRHBuCw,JduNC,2,34.22,3.08,37.3,2024-04-22
482,41,fMzBpCiiUy,wMAeR,1,43.43,3.91,47.34,2024-04-27
483,4,ciYYavaXot,7FMrp,1,35.07,3.16,38.23,2024-04-02
484,52,JUoTHMocUP,OGGZ3,1,60.51,5.45,65.96,2024-04-02
485,7,tDRUCqswgL,M7aHh,1,79.34,7.14,86.48,2024-04-17
486,6,UcksBFWMuV,GrRTv,2,52.64,4.74,57.38,2024-04-10
487,10,YlXhloQSJB,TirtL,1,27.09,2.44,29.53,2024-04-23
488,56,sXpZiUcIeV,kKgr2,1,36.3,3.27,39.57,2024-04-08
489,38,dTubOBrvCF,ZiJpy,2,22.87,2.06,24.93,2024-04-24
490,98,cpVdziitta,le9Kj,2,18.39,1.66,20.05,2024-04-21
491,34,IsuiJEkfAf,kOCST,2,24.69,2.22,26.91,2024-04-02
492,21,XEmlKbqtVI,Wd19g,2,14.67,1.32,15.99,2024-04-23
493,11,JQGKMtJyxH,CimJC,2,83.7,7.53,91.23,2024-04-18
494,27,hlNebjmnMl,kpIsd,2,27.34,2.46,29.8,2024-04-27
495,55,XWdYWRVPFV,ydmKQ,2,93.39,8.41,101.8,2024-04-03
496,21,gItTWqlNOc,h2imZ,2,11.55,1.04,12.59,2024-04-17
497,38,SAfdmRWyZw,nyRw2,1,62.49,5.62,68.11,2024-04-06
498,51,dvVvzBmgMi,2Bpmp,2,41.58,3.74,45.32,2024-04-03
499,39,ZEvkSOwLLb,EZp2m,1,15.12,1.36,16.48,2024-04-21
500,63,YrbyEvVJlO,iudi6,2,13.47,1.21,14.68,2024-04-17
501,76,hjJIfdPHBy,0ByNT,1,30.3,2.73,33.03,2024-04-14
502,5,RovVdDDXvZ,Kq61S,2,22.9,2.06,24.96,2024-04-15
503,11,MjNeiWdCFH,BJuq7,1,56.89,5.12,62.01,2024-04-08
504,3,Wopdmickav,Jwsnt,1,27.87,2.51,30.38,2024-04-03
505,40,OqqGGmgwPM,FntT6,1,76.68,6.9,83.58,2024-04-14
506,33,PwfhCWImZs,ia6Wf,1,100.9,9.08,109.98,2024-04-01
507,67,ZPemcoCtbG,ED5mC,2,22.28,2.01,24.29,2024-04-17
508,34,fdsjJuqQZp,4AccW,2,28.97,2.61,31.58,2024-04-04
509,28,WgwbOiFKYC,HGGEr,2,49.03,4.41,53.44,2024-04-27
510,46,NAwUVlemZt,rbKQP,2,61.7,5.55,67.25,2024-04-08
511,72,OZGcQownaT,2sKru,2,31.01,2.79,33.8,2024-04-16
512,11,bkWbfZjmCX,EqoSg,2,42.63,3.84,46.47,2024-04-27
513,79,rxdjbwAjnB,qBS96,1,55.59,5.0,60.59,2024-04-28
514,19,UFImfXRCqe,tJ936,1,95.55,8.6,104.15,2024-04-06
515,96,IClIXVbfPb,Gxsqx,1,34.14,3.07,37.21,2024-04-24
516,11,kgKvOorJLG,W4Sba,2,90.47,8.14,98.61,2024-04-22
517,54,vVTtSaIQPu,keDA4,2,70.32,6.33,76.65,2024-04-14
518,82,CrJBDhxZPL,POYcR,1,32.45,2.92,35.37,2024-04-29
519,64,RMbiiUNpvS,htNIF,1,99.86,8.99,108.85,2024-04-26
520,25,FSuuZkqSJr,zClqO,2,100.3,9.03,109.33,2024-04-12
521,15,cHZNqHWezO,KEQjU,1,94.49,8.5,102.99,2024-04-11
522,85,VszSHSTSkf,wKz2F,2,50.78,4.57,55.35,2024-04-10
523,48,OwiSDvZMRY,GLI29,1,69.63,6.27,75.9,2024-04-17
524,46,pcpezJmFPY,6s7N5,1,94.48,8.5,102.98,2024-04-21
525,53,NBiioXxfMk,4Pxgc,2,77.84,7.01,84.85,2024-04-10
526,37,liBTFVSETq,3tiQe,1,42.33,3.81,46.14,2024-04-28
527,7,ZMxHcBLTQX,tJ3Ic,1,28.35,2.55,30.9,2024-04-25
528,92,LbcWUwXcax,ZjGVq,1,80.84,7.28,88.12,2024-04-20
529,69,meaJsNqlFJ,anCon,1,98.55,8.87,107.42,2024-04-29
530,44,luXTwLVQvu,TwaJa,1,27.35,2.46,29.81,2024-04-11
531,64,nvOCehUvot,1PepH,2,51.72,4.65,56.37,2024-04-28
532,71,FWmuELGICv,wjy25,2,94.29,8.49,102.78,2024-04-24
533,24,anXleAjoxp,DuqJ9,1,50.31,4.53,54.84,2024-04-24
534,6,TLOLEthkoO,FzjP6,1,31.57,2.84,34.41,2024-04-08
535,69,UxKhpQHrGr,axt4k,2,83.03,7.47,90.5,2024-04-13
536,98,kqfelTzOhn,zkPPr,1,41.24,3.71,44.95,2024-04-05
537,12,fpHpYeoFQz,CuYAn,2,18.45,1.66,20.11,2024-04-18
538,31,jUYuFVtiNl,y1XEm,1,44.11,3.97,48.08,2024-04-22
539,96,TMkpueklAk,xJ6uy,1,86.01,7.74,93.75,2024-04-08
540,97,RKYlopMUYB,Sjqr1,2,22.45,2.02,24.47,2024-04-05
541,20,moHfqcEvlr,oyuhi,2,92.68,8.34,101.02,2024-04-16
542,97,bAszGkDvHW,Wd3cC,1,60.96,5.49,66.45,2024-04-15
543,63,UOckUsqfoZ,8192z,1,97.4,8.77,106.17,2024-04-16
544,62,pSjzuGuHcF,ugQRZ,2,12.91,1.16,14.07,2024-04-21
545,67,wcUBjPlTcJ,V272F,2,25.07,2.26,27.33,2024-04-26
546,61,zQxFAEuAAG,AjA5U,1,59.25,5.33,64.58,2024-04-14
547,74,UaCHCYMUBK,zAefK,2,98.52,8.87,107.39,2024-04-22
548,63,ItKiRGNmjB,TR5U2,1,74.9,6.74,81.64,2024-04-19
549,53,YUXYfFwWAo,yRqg8,1,74.27,6.68,80.95,2024-04-10
550,84,zwGVkUHZMb,G0ycG,2,43.67,3.93,47.6,2024-04-06
551,36,pLJvqVwIQS,M9iWq,1,11.93,1.07,13.0,2024-04-09
552,5,LZFSNUQPut,laNhG,1,28.35,2.55,30.9,2024-04-02
553,56,IzyNczqByx,hr46l,1,32.0,2.88,34.88,2024-04-04
554,39,LkruJrBGWO,4I1sI,2,55.66,5.01,60.67,2024-04-03
555,80,cigPOJYROm,aVzYH,2,60.94,5.48,66.42,2024-04-10
556,91,vZepNUpxJT,A80jA,1,73.06,6.58,79.64,2024-04-26
557,55,vWDZjtLGxO,wngTY,2,93.46,8.41,101.87,2024-04-06
558,17,LDsEjZHtYn,veBHs,2,59.11,5.32,64.43,2024-04-02
559,3,hjMIuhRFpR,mcsIY,2,23.54,2.12,25.66,2024-04-11
560,44,bjozunHgaA,yUnRB,2,58.55,5.27,63.82,2024-04-27
561,60,jGdeLlqrbj,sWIkD,2,67.16,6.04,73.2,2024-04-24
562,39,qGySglghSB,iwnkq,1,94.02,8.46,102.48,2024-04-23
563,100,SCIzwAWJkr,3ZnAv,1,30.08,2.71,32.79,2024-04-27
564,80,FmSskkhsnc,IcHPC,1,33.45,3.01,36.46,2024-04-18
565,89,zGycaprhIq,J5gyj,2,85.23,7.67,92.9,2024-04-02
566,47,XKYocuwHmx,0mcoC,1,20.03,1.8,21.83,2024-04-15
567,69,hShhejJCRa,1HbOG,1,25.79,2.32,28.11,2024-04-29
568,55,nVvYPuBmWC,uWtPc,2,88.73,7.99,96.72,2024-04-17
569,27,kklMMWxTnQ,hB9jn,1,83.25,7.49,90.74,2024-04-26
570,33,gCRZKNAxBb,YnEPd,2,14.96,1.35,16.31,2024-04-24
571,86,cBjXygiLAN,8hLbK,2,46.84,4.22,51.06,2024-04-03
572,4,iJAXFxxICQ,IQRP7,1,79.33,7.14,86.47,2024-04-11
573,31,vuODRpEhaS,dZvj8,1,73.26,6.59,79.85,2024-04-20
574,16,HeymagwZhE,B73KM,2,12.67,1.14,13.81,2024-04-23
575,100,qQDrRCvSct,tBYrH,1,23.58,2.12,25.7,2024-04-04
576,66,xCtCJoDtQW,LrhDG,2,13.78,1.24,15.02,2024-04-05
577,95,ZETokKzcCu,bqf04,1,71.33,6.42,77.75,2024-04-25
578,99,XSnCnsLLoK,6CFDj,1,18.94,1.7,20.64,2024-04-25
579,90,LIohMDSEJh,ytRK4,1,31.3,2.82,34.12,2024-04-10
580,57,XhjUZmVmDt,MnmHY,1,12.95,1.17,14.12,2024-04-12
581,79,BIWnGnzQZa,JfIjR,2,19.96,1.8,21.76,2024-04-18
582,47,WgXxIvdPhy,v1bcR,2,81.21,7.31,88.52,2024-04-26
583,79,TILfKjJWDY,SfC1X,2,20.47,1.84,22.31,2024-04-17
584,22,OekxqWhtqg,jjUIX,2,36.08,3.25,39.33,2024-04-03
585,58,bXUMXcFtcD,iPCnT,1,68.16,6.13,74.29,2024-04-28
586,70,PiHohuwhse,Yii5W,2,76.24,6.86,83.1,2024-04-01
587,10,CrsrkSEwjT,R6Gv2,1,83.38,7.5,90.88,2024-04-07
588,100,shcYpGqBnR,1wjum,2,49.69,4.47,54.16,2024-04-10
589,52,mYjSfCQcxi,LdLNW,1,47.95,4.32,52.27,2024-04-28
590,10,UeDkExVIsv,IbJXB,1,48.19,4.34,52.53,2024-04-16
591,10,EzxTYkbyMw,v3hyG,2,61.59,5.54,67.13,2024-04-29
592,68,PGMZKlLeiz,9paDI,1,63.97,5.76,69.73,2024-04-05
593,47,areJdcYrLB,cVmVW,2,11.7,1.05,12.75,2024-04-04
594,64,jRJzYwvyCS,dAtWs,1,32.6,2.93,35.53,2024-04-28
595,14,hkSMbDUlmU,asW8m,1,51.66,4.65,56.31,2024-04-07
596,52,MOwiaqbJKs,qjA6n,1,29.83,2.68,32.51,2024-04-19
597,11,aseicqHEzL,bSaHL,1,77.5,6.97,84.47,2024-04-27
598,86,EGWcGhyKXO,Aur5m,2,53.28,4.8,58.08,2024-04-15
599,15,amVIpKmfCw,blGta,2,22.14,1.99,24.13,2024-04-16
600,17,KwshaSrigd,LVdIZ,1,67.63,6.09,73.72,2024-04-02
601,62,EjDsbWOCuj,NXkiP,2,36.42,3.28,39.7,2024-04-08
602,54,MtJccBwcPs,HhQlF,2,92.06,8.29,100.35,2024-04-13
603,69,qAxtVpluPi,88OXV,2,53.63,4.83,58.46,2024-04-06
604,84,ZMyGrzMMyx,gZLXS,1,65.33,5.88,71.21,2024-04-20
605,60,rsPhzqDrGI,PiSye,2,17.49,1.57,19.06,2024-04-27
606,100,zICEXEalNZ,3gfcR,1,35.99,3.24,39.23,2024-04-21
607,67,HaGMboprDU,OdkXR,1,97.45,8.77,106.22,2024-04-11
608,30,uKkbUZVgzJ,lqpO7,2,72.62,6.54,79.16,2024-04-07
609,7,AdCgyJAATM,NaA0l,1,70.71,6.36,77.07,2024-04-11
610,26,EwZHohDzVl,VESPX,2,84.38,7.59,91.97,2024-04-08
611,49,diMlJXfBoH,gCj6P,2,82.25,7.4,89.65,2024-04-05
612,60,JtbavFNLIa,yuOpN,2,28.11,2.53,30.64,2024-04-26
613,85,fvXvxKjEUg,adScj,2,100.29,9.03,109.32,2024-04-29
614,65,arUZStvrTf,Utmfh,2,27.76,2.5,30.26,2024-04-29
615,27,YlDzbsOCuP,JzanX,1,37.71,3.39,41.1,2024-04-14
616,78,GpxiyPfHyG,VdEVX,2,18.8,1.69,20.49,2024-04-17
617,83,pduVdJuvbR,tBOk5,2,56.12,5.05,61.17,2024-04-10
618,65,eaaozscAmt,wxIxI,2,19.69,1.77,21.46,2024-04-12
619,49,PnoPUAInnG,uHHeM,1,17.91,1.61,19.52,2024-04-21
620,75,yhnvNWNaIo,IsFsR,2,18.37,1.65,20.02,2024-04-21
621,63,cohMhodXfc,LbvzI,1,41.08,3.7,44.78,2024-04-12
622,85,gctyiWkbKg,9cZHs,1,24.97,2.25,27.22,2024-04-04
623,8,DuxKpEAmJa,STMRV,1,85.16,7.66,92.82,2024-04-29
624,25,GyGufGWQPA,gdCm4,1,75.93,6.83,82.76,2024-04-23
625,89,CKqZUplhvn,Qj2n1,2,14.7,1.32,16.02,2024-04-25
626,42,hcgTFqdtpe,CawNw,2,64.72,5.82,70.54,2024-04-01
627,79,OrYKsEJEes,HVdiZ,2,91.54,8.24,99.78,2024-04-01
628,49,uuEOmZSieU,H32Dc,2,38.42,3.46,41.88,2024-04-01
629,9,TzjvnPBhbf,EBMXb,1,70.21,6.32,76.53,2024-04-08
630,67,mNFtOaMRLg,2XFPs,2,34.33,3.09,37.42,2024-04-04
631,49,gjoqNMOJkB,1a0Xi,1,19.05,1.71,20.76,2024-04-03
632,87,RuLzsPoKbO,meA6V,2,96.63,8.7,105.33,2024-04-07
633,69,RFmQbJbIvx,PSwyw,2,10.15,0.91,11.06,2024-04-10
634,20,JsoydFxwNR,y9zLd,2,77.25,6.95,84.2,2024-04-01
635,65,hKLbFJvQrx,yk1sQ,1,24.4,2.2,26.6,2024-04-28
636,6,fodQXVuTxU,NNBV1,2,100.62,9.06,109.68,2024-04-01
637,97,ULkhPGUbuq,hP3j8,2,61.95,5.58,67.53,2024-04-06
638,2,gGlFalHPDM,ILsVR,2,63.19,5.69,68.88,2024-04-16
639,17,aZsyYSjyZM,naI5P,2,84.93,7.64,92.57,2024-04-06
640,7,rkzombZkcp,HyxZp,2,72.07,6.49,78.56,2024-04-14
641,75,ZWrzMOMPrX,AVZQz,1,48.15,4.33,52.48,2024-04-23
642,60,ytzVodtTfK,9aPh7,1,18.14,1.63,19.77,2024-04-09
643,25,OoGpfHvifK,9Iq6v,2,74.81,6.73,81.54,2024-04-14
644,20,aOTLcdexLf,VwGON,2,86.71,7.8,94.51,2024-04-24
645,15,hbvWgUFIIi,SIs1s,2,81.26,7.31,88.57,2024-04-06
646,52,KexGgFyFqN,UGKcZ,1,100.27,9.02,109.29,2024-04-18
647,10,SDCMtNGiba,doalG,2,31.87,2.87,34.74,2024-04-27
648,15,SieZtJmseE,lPpTf,2,88.94,8.0,96.94,2024-04-04
649,76,iLgRrCdLqY,90AIq,2,52.36,4.71,57.07,2024-04-08
650,54,SYWyLfuiGb,xY4uJ,1,12.61,1.13,13.74,2024-04-27
651,57,ProZCBaYMl,PAY5z,2,33.58,3.02,36.6,2024-04-01
652,45,GcyIULPnoY,zLSzb,1,41.29,3.72,45.01,2024-04-13
653,2,jRXCYjcXOy,yp8ma,1,27.98,2.52,30.5,2024-04-19
654,95,zoILIeilgC,3fNUi,2,41.22,3.71,44.93,2024-04-25
655,1,yabTipXIDo,PmopP,1,33.93,3.05,36.98,2024-04-27
656,6,VUKTPEfMTi,ayPTM,2,15.24,1.37,16.61,2024-04-26
657,76,UWOJWLOqQx,hcnvc,1,52.75,4.75,57.5,2024-04-19
658,55,XTqgFnVtpw,56i0i,1,15.03,1.35,16.38,2024-04-12
659,99,duOXVdXCGG,mDMuF,2,35.47,3.19,38.66,2024-04-19
660,98,OkjTpOsXmg,7NFNz,2,34.75,3.13,37.88,2024-04-24
661,5,pDHJVpXCfX,v9hhO,1,62.04,5.58,67.62,2024-04-10
662,90,tnmVXEaLTT,FZWn5,2,59.67,5.37,65.04,2024-04-07
663,69,FbqUioDDcH,lpVdn,2,83.49,7.51,91.0,2024-04-05
664,90,CrVfdDtRvD,pBDKe,2,52.28,4.71,56.99,2024-04-20
665,89,KYHGCSjJsA,ptQkw,2,85.48,7.69,93.17,2024-04-24
666,31,IIpFHZERxa,qLVzy,2,33.02,2.97,35.99,2024-04-23
667,2,bhqcFRBXNK,nILr1,2,47.28,4.26,51.54,2024-04-24
668,46,eCIFtxLyxN,F7UtJ,2,96.28,8.67,104.95,2024-04-18
669,33,vOiUuSvxzn,bTQ34,1,35.05,3.15,38.2,2024-04-12
670,96,jCsAgNpSkK,khZWs,1,13.16,1.18,14.34,2024-04-09
671,84,ZykGnKEvcP,T9Cof,1,85.93,7.73,93.66,2024-04-07
672,68,qoXNBBWFLH,9h9rs,1,14.49,1.3,15.79,2024-04-22
673,16,wQxIeRFgJP,JBKDW,2,32.16,2.89,35.05,2024-04-09
674,11,nIAnPVWQBl,3phmd,1,46.11,4.15,50.26,2024-04-11
